name,link,ingredients,steps,nutrition,image_url
Southern Coffee Punch,https://www.allrecipes.com/recipe/244920/southern-coffee-punch/,"{'quantity': '2', 'unit': 'cups', 'name': 'boiling water'}, {'quantity': '1', 'unit': 'cup', 'name': 'white sugar'}, {'quantity': '1', 'unit': '(2 ounce) jar', 'name': 'instant coffee granules (such as Nescafe®)'}, {'quantity': '1', 'unit': 'gallon', 'name': '2% milk'}, {'quantity': '½', 'unit': 'gallon', 'name': 'vanilla ice cream'}, {'quantity': '½', 'unit': 'gallon', 'name': 'chocolate ice cream'}","Stir boiling water, sugar, and instant coffee together in a bowl until dissolved; cool in refrigerator, 30 minutes to overnight.. Pour coffee mixture into a punch bowl; add milk, vanilla ice cream, and chocolate ice cream. Stir until ice cream begins to melt.","calories: 363, fat: 16g, carbs: 48g, protein: 11g, servings: 20",https://www.allrecipes.com/thmb/dVpqiF9SLlSXk9zAwXQLGODP8f4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9348496-15c5f53ee1fc464e857ff6362aa1d972.jpg
Golden Wedding Punch,https://www.allrecipes.com/recipe/32577/golden-wedding-punch/,"{'quantity': '1', 'unit': '(12 fluid ounce) can', 'name': 'frozen orange juice concentrate'}, {'quantity': '1', 'unit': '(46 fluid ounce) can', 'name': 'sweetened pineapple juice'}, {'quantity': '1 ¾', 'unit': 'cups', 'name': 'lemon juice'}, {'quantity': '2', 'unit': 'cups', 'name': 'white sugar'}, {'quantity': '1', 'unit': 'gallon', 'name': 'water'}","In a 2 gallon punch bowl, combine orange juice concentrate, pineapple juice, lemon juice and sugar. Stir in water.","calories: 76, carbs: 19g, protein: 0g, servings: 40",https://www.allrecipes.com/thmb/qv4qZehCgg7LDWbrzR2hLaM8pcE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/38968-18b8d5995c2f45e7a16076e63897ceed.jpg
Lemonade,https://www.allrecipes.com/recipe/32355/lemonade/,"{'quantity': '4', 'unit': '', 'name': 'lemons, juiced'}, {'quantity': '1', 'unit': 'quart', 'name': 'water'}, {'quantity': '½', 'unit': 'cup', 'name': 'white sugar'}","In a 2 quart pitcher, combine the lemon juice, water and sugar. Stir until sugar is dissolved. Chill in refrigerator.","calories: 86, carbs: 23g, protein: 0g, servings: 5",https://www.allrecipes.com/thmb/zTiLRsmkMcudV7VexcWh4fF8qeM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5195189-43d4cb5a04114ad2a7a1219c854b4551.jpg
Bridal Shower Punch,https://www.allrecipes.com/recipe/56444/kellys-super-simple-shower-punch/,"{'quantity': '1', 'unit': 'pint', 'name': 'raspberry sorbet'}, {'quantity': '1', 'unit': '(2 liter) bottle', 'name': 'lemon-lime soda'}",Spoon the sorbet into the bottom of a punch bowl. Slowly pour the soda over the sorbet. Use the back of a spoon to soften the sorbet until combined. Serve.,"calories: 84, carbs: 22g, servings: 16",https://www.allrecipes.com/thmb/yNa8DS6omEWfLF4Jgkitn9amwOA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/970524-3d5724405d4a4ded9f4271fdafa17650.jpg
Strawberry Champagne Punch,https://www.allrecipes.com/recipe/23023/strawberry-champagne-punch/,"{'quantity': '1', 'unit': '(750 milliliter) bottle', 'name': 'champagne'}, {'quantity': '1', 'unit': '(2 liter) bottle', 'name': 'ginger ale, chilled'}, {'quantity': '2', 'unit': '(10 ounce) packages', 'name': 'frozen strawberries, partially thawed'}","In a large punch bowl, combine champagne, ginger ale and strawberries. Gently stir and serve.","calories: 108, carbs: 17g, protein: 0g, servings: 14",https://www.allrecipes.com/thmb/JDzNQmSRjc2wzORrximbSEZWX3w=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/569381-d5b2416020b24c0a9c752c9986e45b16.jpg
Jungle Juice for a Crowd,https://www.allrecipes.com/recipe/125549/jungle-juice-for-a-crowd/,"{'quantity': '2', 'unit': '(750 milliliter) bottles', 'name': 'rum'}, {'quantity': '1', 'unit': '(750 milliliter) bottle', 'name': 'vodka'}, {'quantity': '1', 'unit': '(750 milliliter) bottle', 'name': '190-proof grain alcohol (such as Everclear)'}, {'quantity': '1', 'unit': 'gallon', 'name': 'cranberry juice'}, {'quantity': '1', 'unit': '(2 liter) bottle', 'name': 'chilled lemon-lime soda'}, {'quantity': '1', 'unit': 'quart', 'name': 'grape juice'}, {'quantity': '4', 'unit': 'cups', 'name': 'halved fresh strawberries'}, {'quantity': '12', 'unit': '', 'name': 'kiwis, peeled and quartered'}, {'quantity': '6', 'unit': '', 'name': 'oranges, peeled and segmented'}, {'quantity': '1', 'unit': '', 'name': 'large watermelon, cubed and seeded'}, {'quantity': '1', 'unit': 'bunch', 'name': 'grapes, separated and rinsed'}","Combine rum, vodka, grain alcohol, cranberry juice, lemon-lime soda, and grape juice in a large punch bowl or clean ice chest cooler. Stir in strawberries, kiwis, oranges, watermelon, and grapes.",,
Hot Cinnamon Apple Brandy Cider,https://www.allrecipes.com/recipe/261475/hot-cinnamon-apple-brandy-cider/,"{'quantity': '½', 'unit': 'gallon', 'name': 'fresh apple cider'}, {'quantity': '1', 'unit': 'cup', 'name': 'apple brandy'}, {'quantity': '¼', 'unit': 'cup', 'name': 'brown sugar'}, {'quantity': '1', 'unit': 'tablespoon', 'name': 'brown sugar'}, {'quantity': '¼', 'unit': 'cup', 'name': 'honey'}, {'quantity': '1', 'unit': 'teaspoon', 'name': 'ground cinnamon'}, {'quantity': '¾', 'unit': 'teaspoon', 'name': 'ground ginger'}, {'quantity': '½', 'unit': 'teaspoon', 'name': 'ground nutmeg'}, {'quantity': '½', 'unit': 'teaspoon', 'name': 'ground cloves'}, {'quantity': '½', 'unit': 'teaspoon', 'name': 'ground black pepper'}, {'quantity': '1', 'unit': 'pinch', 'name': 'salt'}, {'quantity': '10', 'unit': 'thin strips', 'name': 'orange zest'}, {'quantity': '10', 'unit': 'small', 'name': 'cinnamon sticks'}","Combine apple cider, apple brandy, 1/4 cup plus 1 tablespoon brown sugar, honey, cinnamon, ginger, nutmeg, cloves, pepper, and salt in a pot over medium-high heat. Simmer until flavors combine, about 10 minutes.. Pour apple cider mixture into heat-proof mugs. Twist orange zest strips between your fingers to release the essential oils; drop 1 into each mug. Add 1 cinnamon stick to each mug.","calories: 225, fat: 0g, carbs: 51g, protein: 0g, servings: 10",https://www.allrecipes.com/thmb/nl3Id4T5hYa6k_XXBSsE2NpAcqQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4129724-2dca4d4d0e8542b88d99224f939d97c4.jpg
Rosé Sangria,https://www.allrecipes.com/recipe/142518/pretty-in-pink-sangria/,"{'quantity': '2', 'unit': '(10 ounce) packages', 'name': 'frozen sliced strawberries, thawed'}, {'quantity': '1', 'unit': '(12 fluid ounce) can', 'name': 'frozen lemonade concentrate, thawed'}, {'quantity': '2', 'unit': '(750 milliliter) bottles', 'name': 'chilled rosé wine, such as white Zinfandel'}, {'quantity': '2', 'unit': 'cups', 'name': 'pineapple juice'}, {'quantity': '1', 'unit': 'liter', 'name': 'ginger ale'}","Stir the strawberries, lemonade concentrate, rosé wine, and pineapple juice in a punch bowl until combined. Stir in the ginger ale just before serving.","calories: 134, fat: 0g, carbs: 22g, protein: 0g, servings: 20",https://www.allrecipes.com/thmb/p-JfpTjKYcPTUWqW6e7JF6jmseI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/686431-11d52c73272f402e89d25b8ba915e59d.jpg
Tea Punch,https://www.allrecipes.com/recipe/23532/tea-punch/,"{'quantity': '1', 'unit': 'cup', 'name': 'white sugar'}, {'quantity': '1', 'unit': 'cup', 'name': 'strong brewed black tea'}, {'quantity': '4', 'unit': 'cups', 'name': 'orange juice'}, {'quantity': '4', 'unit': 'cups', 'name': 'pineapple juice'}, {'quantity': '4', 'unit': 'cups', 'name': 'prepared lemonade'}, {'quantity': '1', 'unit': '(2 liter) bottle', 'name': 'ginger ale, chilled'}","In a pitcher, combine sugar and tea. Stir until sugar is dissolved. Stir in orange juice, pineapple juice and lemonade. Chill in refrigerator for 4 hours.. Just before serving, pour chilled juice mixture into a punch bowl and stir in ginger ale.","calories: 118, fat: 0g, carbs: 29g, protein: 1g, servings: 24",https://www.allrecipes.com/thmb/jrzSNisFCdHnLtMg-iDDcwZxhlU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4106309-cb7d1889c50b4c9f990a999df45cc017.jpg
Easy Christmas Punch,https://www.allrecipes.com/recipe/230707/easy-christmas-punch/,"{'quantity': '1', 'unit': '(46 fluid ounce) can', 'name': 'pineapple juice'}, {'quantity': '4', 'unit': 'cups', 'name': 'orange juice'}, {'quantity': '1', 'unit': '(12 ounce) can', 'name': 'lemonade'}, {'quantity': '2', 'unit': 'cups', 'name': 'water'}, {'quantity': '1', 'unit': 'liter', 'name': 'ginger ale'}, {'quantity': '½', 'unit': 'liter', 'name': 'lemon-lime soda (such as Sprite®)'}","Mix pineapple juice, orange juice, lemonade, and water in a large punch bowl. Stir in ginger ale and lemon-lime soda.","calories: 153, fat: 0g, carbs: 37g, protein: 1g, servings: 12",https://www.allrecipes.com/thmb/CpNw8HvcULF2fW2XTVE8blF5Ua0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Easy-Christmas-Punch-2000-c99576bfc71d4785be8768f1bbc42ac1.jpg
20 Budget-Friendly Cocktails for a Crowd,https://www.allrecipes.com/gallery/budget-friendly-big-batch-cocktails/,,,,https://www.allrecipes.com/thmb/7UJJ_L9l6xQzK6SeMESdJh_ymGI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5403659-easy-mojitos-for-a-crowd-photo-by-allrecipes-1-resized-c0f0e589985d4a2fa205991c86e434f6.jpg
Wassail Punch,https://www.allrecipes.com/recipe/20577/wassail-punch/,"{'quantity': '2', 'unit': 'quarts', 'name': 'apple cider'}, {'quantity': '2', 'unit': 'cups', 'name': 'orange juice'}, {'quantity': '½', 'unit': 'cup', 'name': 'lemon juice'}, {'quantity': '12', 'unit': '', 'name': 'whole cloves'}, {'quantity': '4', 'unit': '', 'name': 'cinnamon sticks'}, {'quantity': '1', 'unit': 'pinch', 'name': 'ground ginger'}, {'quantity': '1', 'unit': 'pinch', 'name': 'ground nutmeg'}","In a slow-cooker or a large pot over low heat, combine apple cider, orange juice and lemon juice. Season with cloves, ginger and nutmeg. Bring to a simmer. If using a slow cooker, allow to simmer all day. Serve hot.","calories: 101, fat: 0g, carbs: 25g, protein: 1g, servings: 12",https://www.allrecipes.com/thmb/IZrAYnHjYUJ4E3R7TMcSrmvwJSs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7513361-59410c3d1a3a43098a2ef4e801703ee8.jpg
Berrylicious Frozen Sangria Slushie,https://www.allrecipes.com/recipe/244187/berrylicious-frozen-sangria-slush/,"{'quantity': '1', 'unit': 'cup', 'name': 'red wine'}, {'quantity': '1', 'unit': 'cup', 'name': 'ice cubes, crushed'}, {'quantity': '⅓', 'unit': 'cup', 'name': 'frozen blueberries'}, {'quantity': '⅓', 'unit': 'cup', 'name': 'fresh raspberries'}, {'quantity': '⅓', 'unit': 'cup', 'name': 'frozen strawberries'}, {'quantity': '¼', 'unit': 'cup', 'name': 'orange-flavored liqueur'}, {'quantity': '½', 'unit': '', 'name': 'orange, juiced'}, {'quantity': '1', 'unit': 'tablespoon', 'name': 'white sugar, or more to taste'}","Combine red wine, ice cubes, blueberries, raspberries, strawberries, orange-flavored liqueur, orange juice, and sugar in a blender; process until smooth. Serve immediately or freeze.","calories: 269, fat: 1g, carbs: 32g, protein: 1g, servings: 2",https://cdn.jwplayer.com/v2/media/AWQSt2SJ/poster.jpg?width=720
Caribbean Rum Punch,https://www.allrecipes.com/recipe/32349/caribbean-rum-punch/,"{'quantity': '1', 'unit': 'cup', 'name': 'fresh lime juice'}, {'quantity': '2', 'unit': 'cups', 'name': 'simple syrup'}, {'quantity': '3', 'unit': 'cups', 'name': 'amber rum'}, {'quantity': '4', 'unit': 'cups', 'name': 'orange juice'}, {'quantity': '4', 'unit': 'dashes', 'name': 'bitters'}, {'quantity': '', 'unit': '', 'name': 'freshly grated nutmeg'}","In a pitcher, combine lime juice, simple syrup, rum and orange juice. Add a few dashes of bitters and some grated nutmeg to taste. Serve chilled over ice.",,https://www.allrecipes.com/thmb/Pg1suHCjakIBDGStHLTqzEa_Z3I=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5711872-a883d9b6df184ca9852454a1af7bb253.jpg
Rhubarb Slush,https://www.allrecipes.com/recipe/35063/rhubarb-slush/,"{'quantity': '6', 'unit': 'cups', 'name': 'fresh rhubarb, chopped'}, {'quantity': '2', 'unit': 'cups', 'name': 'white sugar'}, {'quantity': '1', 'unit': '(6 ounce) can', 'name': 'frozen orange juice concentrate, thawed'}, {'quantity': '1', 'unit': '(6 ounce) can', 'name': 'frozen lemonade concentrate, thawed'}, {'quantity': '1', 'unit': 'cup', 'name': 'gin (Optional)'}, {'quantity': '3', 'unit': 'cups', 'name': 'water'}, {'quantity': '1', 'unit': '(2 liter) bottle', 'name': 'lemon-lime flavored carbonated beverage, chilled'}","Place rhubarb in a large saucepan with water to cover. Bring to a boil over medium-high heat and cook until tender. Drain; mash or purée in a blender.. Stir together rhubarb purée, sugar, orange juice concentrate, lemonade concentrate, gin, and water. Freeze for 1 to 3 hours, depending on the consistency you like.. Place scoops of the frozen mixture into serving glasses and fill the rest of the glass with lemon-lime soda.","calories: 193, fat: 0g, carbs: 42g, protein: 1g, servings: 20",https://www.allrecipes.com/thmb/cw1AYJgWkuQR-IKTF9BRJqgviRE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2357781-rhubarb-slush-seasha-4x3-1-a0107c1d191b49f692ac38618225458b.jpg
Apple Orchard Punch,https://www.allrecipes.com/recipe/20580/apple-orchard-punch/,"{'quantity': '1', 'unit': '(32 fluid ounce) bottle', 'name': 'apple juice, chilled'}, {'quantity': '1', 'unit': '(12 fluid ounce) can', 'name': 'frozen cranberry juice concentrate'}, {'quantity': '1', 'unit': 'cup', 'name': 'orange juice'}, {'quantity': '1 ½', 'unit': 'liters', 'name': 'ginger ale'}, {'quantity': '1', 'unit': '', 'name': 'apple'}","In a large punch bowl, combine apple juice, cranberry juice concentrate and orange juice. Stir until dissolved, then slowly pour in the ginger ale.. Thinly slice the apple vertically, forming whole apple slices. Float apple slices on top of punch.","calories: 168, fat: 0g, carbs: 42g, protein: 0g, servings: 12",https://www.allrecipes.com/thmb/M5tEpa__FqVewSGEqoethAvyvvQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/23494-e695b03cca964043b14d5365057c12ac.jpg
Polynesian Watermelon Drink ('Otai),https://www.allrecipes.com/recipe/222172/polynesian-watermelon-drink-otai/,"{'quantity': '1', 'unit': '', 'name': 'seedless watermelon, halved and sliced'}, {'quantity': '3', 'unit': 'cups', 'name': 'water'}, {'quantity': '1', 'unit': '(15.25 ounce) can', 'name': 'crushed pineapple'}, {'quantity': '1', 'unit': '(12 fluid ounce) can', 'name': 'evaporated milk'}, {'quantity': '½', 'unit': 'cup', 'name': 'shredded coconut'}, {'quantity': '2', 'unit': 'tablespoons', 'name': 'white sugar, or to taste'}, {'quantity': '½', 'unit': '', 'name': 'lime, juiced'}","Grate watermelon with a fork from the rind into a large bowl, leaving no large chunks. Stir water, pineapple, evaporated milk, and coconut into the grated watermelon. Add sugar; stir until dissolved. Squeeze lime juice into the watermelon mixture.","calories: 199, fat: 4g, carbs: 41g, protein: 5g, servings: 12",https://www.allrecipes.com/thmb/xUHKbJSrgk0EoruEUDA7jzdwk-w=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1228621-2ccb9fcfc4e2436696f29e2ff5414e57.jpg
Honey Limeade,https://www.allrecipes.com/recipe/32498/honey-limeade/,"{'quantity': '1', 'unit': 'cup', 'name': 'lime juice'}, {'quantity': '5', 'unit': 'cups', 'name': 'water'}, {'quantity': '⅔', 'unit': 'cup', 'name': 'white sugar'}, {'quantity': '2', 'unit': 'tablespoons', 'name': 'honey'}","In a pitcher, combine lime juice, water, sugar and honey. Stir until sugar is dissolved. Chill in refrigerator.","calories: 118, carbs: 31g, protein: 0g, servings: 6",https://www.allrecipes.com/thmb/Dta4YIr1SljG9txSZdjCBejmqxE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/955959-6801b85bda78442683fa3203751e1545.jpg
Banana Slush Punch,https://www.allrecipes.com/recipe/32389/banana-slush-punch/,"{'quantity': '4', 'unit': '', 'name': 'ripe bananas'}, {'quantity': '2', 'unit': 'cups', 'name': 'white sugar'}, {'quantity': '3', 'unit': 'cups', 'name': 'water'}, {'quantity': '1', 'unit': '(46 fluid ounce) can', 'name': 'pineapple juice'}, {'quantity': '2', 'unit': '(12 fluid ounce) cans', 'name': 'frozen orange juice concentrate'}, {'quantity': '1', 'unit': '(12 fluid ounce) can', 'name': 'frozen lemonade concentrate'}, {'quantity': '3', 'unit': 'cups', 'name': 'water'}, {'quantity': '3', 'unit': 'liters', 'name': 'ginger ale'}","In a blender, combine bananas, sugar, and 3 cups water. Blend until smooth. Pour into a large bowl and stir in pineapple juice. Blend in orange juice concentrate, lemonade concentrate, and 3 cups water. Divide into 3 plastic containers and freeze until solid, 4 hours to overnight.. Remove from freezer 3 to 4 hours before serving. Using one portion at a time, place slush in a punch bowl and pour in 1 liter of ginger ale for each.","calories: 104, fat: 0g, carbs: 26g, protein: 1g, servings: 54",https://www.allrecipes.com/thmb/fcZqXmQWhOOy70bQDZ7nwNG8ekA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/595928-f4959566df9a47738fa5325bb0e047cd.jpg
Blackberry Sangria,https://www.allrecipes.com/recipe/247218/blackberry-sangria/,"{'quantity': '1', 'unit': '(750 milliliter) bottle', 'name': 'Spanish red wine'}, {'quantity': '12', 'unit': 'fluid ounces', 'name': 'blackberry brandy'}, {'quantity': '½', 'unit': 'cup', 'name': 'triple sec'}, {'quantity': '½', 'unit': 'cup', 'name': 'orange juice'}, {'quantity': '¼', 'unit': 'cup', 'name': 'white sugar'}, {'quantity': '½', 'unit': 'cup', 'name': 'blackberries, or to taste'}, {'quantity': '½', 'unit': 'cup', 'name': 'hulled strawberries, or to taste'}, {'quantity': '½', 'unit': 'cup', 'name': 'chopped fresh pineapple'}, {'quantity': '1', 'unit': '', 'name': 'apple, chopped'}, {'quantity': '', 'unit': '', 'name': 'ice cubes'}","Combine wine, brandy, triple sec, orange juice, and sugar together in a pitcher or bowl; add blackberries, strawberries, pineapple, apple, and ice and mix well. Refrigerate for 8 hours to overnight.","calories: 373, fat: 0g, carbs: 46g, protein: 1g, servings: 8",https://www.allrecipes.com/thmb/jJZl9gNrZNoZPrwjKvE7t2WyDN0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3715366-af177848cdb84414a787675e66a3efb5.jpg
Pineapple Sangria,https://www.allrecipes.com/recipe/246412/pineapple-sangria/,"{'quantity': '2', 'unit': '(750 milliliter) bottles', 'name': 'Sauvignon Blanc'}, {'quantity': '2', 'unit': 'cups', 'name': 'pineapple juice'}, {'quantity': '1', 'unit': 'cup', 'name': 'triple sec'}, {'quantity': '½', 'unit': 'cup', 'name': 'brandy'}, {'quantity': '1', 'unit': '', 'name': 'lemon, seeded and chopped'}, {'quantity': '½', 'unit': 'cup', 'name': 'chopped fresh pineapple'}, {'quantity': '½', 'unit': 'cup', 'name': 'chopped orange'}, {'quantity': '¼', 'unit': 'cup', 'name': 'chopped lime'}, {'quantity': '2', 'unit': 'cups', 'name': 'lemon-lime flavored carbonated beverage (such as 7-Up®)'}","Combine Sauvignon Blanc, pineapple juice, triple sec, and brandy in a large pitcher. Add lemon, pineapple, orange, and lime. Cover and refrigerate, 8 hours to overnight.. Stir in lemon-lime soda before serving.","calories: 383, fat: 0g, carbs: 39g, protein: 1g, servings: 8",https://www.allrecipes.com/thmb/qOPgp4ozpkMCy92LndDsIbW4J18=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8234518-7e0eb3b8bf774becb505148adbaa9134.jpg
Sunset Sangria,https://www.allrecipes.com/recipe/218364/sunset-sangria/,"{'quantity': '1', 'unit': '(750 milliliter) bottle', 'name': 'rose wine'}, {'quantity': '1', 'unit': 'cup', 'name': 'pineapple juice'}, {'quantity': '½', 'unit': 'cup', 'name': 'vodka'}, {'quantity': '¼', 'unit': 'cup', 'name': 'triple sec'}, {'quantity': '½', 'unit': 'cup', 'name': 'simple syrup'}, {'quantity': '1', 'unit': '', 'name': 'orange, sliced into rounds'}, {'quantity': '1', 'unit': '', 'name': 'lemon, sliced into rounds'}, {'quantity': '1', 'unit': '', 'name': 'lime, sliced into rounds'}, {'quantity': '1', 'unit': '(6 ounce) container', 'name': 'fresh raspberries'}","Combine wine, pineapple juice, vodka, triple sec, and simple syrup in a large bowl or pitcher. Refrigerate until chilled, about 1 hour.. Stir the oranges, lemons, limes, and raspberries into the chilled sangria at least 30 minutes before serving. The longer the fruit marinates the better. Serve over ice.","calories: 259, fat: 0g, carbs: 29g, protein: 1g, servings: 6",https://cdn.jwplayer.com/v2/media/8e45KDOM/poster.jpg?width=720
Easy Raspberry Lemonade,https://www.allrecipes.com/recipe/21604/easy-raspberry-lemonade/,"{'quantity': '1', 'unit': '(12 fluid ounce) can', 'name': 'frozen raspberry lemonade concentrate'}, {'quantity': '3', 'unit': 'cups', 'name': 'water'}, {'quantity': '¾', 'unit': 'teaspoon', 'name': 'lime juice'}, {'quantity': '1', 'unit': '(12 fluid ounce) can or bottle', 'name': 'lemon-lime flavored carbonated beverage'}, {'quantity': '1', 'unit': 'cup', 'name': 'crushed ice'}, {'quantity': '1', 'unit': 'cup', 'name': 'fresh raspberries, garnish'}, {'quantity': '18', 'unit': '', 'name': 'Mint leaves, for garnish'}","In a large punch bowl, combine raspberry lemonade concentrate, water and lime juice. Stir in lemon-lime soda and crushed ice. Garnish each glass with a fresh raspberry and a mint leaf.","calories: 57, fat: 0g, carbs: 15g, protein: 0g, servings: 18",https://www.allrecipes.com/thmb/2qEjCAbByowLscFzEhLQvLJL-zo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8865-ca28fefc94684c58811edfeae99b737b.jpg
Warm and Spicy Autumn Punch,https://www.allrecipes.com/recipe/20505/warm-and-spicy-autumn-punch/,"{'quantity': '2', 'unit': '', 'name': 'oranges'}, {'quantity': '8', 'unit': '', 'name': 'whole cloves'}, {'quantity': '6', 'unit': 'cups', 'name': 'apple juice'}, {'quantity': '1', 'unit': '', 'name': 'cinnamon stick'}, {'quantity': '¼', 'unit': 'teaspoon', 'name': 'ground nutmeg'}, {'quantity': '¼', 'unit': 'cup', 'name': 'honey'}, {'quantity': '3', 'unit': 'tablespoons', 'name': 'lemon juice'}, {'quantity': '2 ¼', 'unit': 'cups', 'name': 'pineapple juice'}","Preheat the oven to 350 degrees F (175 degrees C). Stud whole oranges with cloves, and bake in the preheated oven for 30 minutes.. In a large saucepan, combine apple juice and cinnamon stick. Bring to a boil, reduce heat to medium, and simmer 5 minutes. Remove from heat, and stir in nutmeg, honey, lemon juice, and pineapple juice.. Serve hot in a punch bowl with clove-studded baked oranges floating on top.","calories: 91, fat: 0g, carbs: 23g, protein: 0g, servings: 16",https://www.allrecipes.com/thmb/zkCf928ueLgiO8V1dvfT0yuUEAc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1080067-a719079b4df44c269b22f8b1f20fce72.jpg
Cranberry Rum Punch,https://www.allrecipes.com/recipe/14932/cranberry-rum-punch/,"{'quantity': '1', 'unit': '(32 fluid ounce) bottle', 'name': 'cranberry juice'}, {'quantity': '¼', 'unit': 'cup', 'name': 'white sugar'}, {'quantity': '2', 'unit': 'cups', 'name': 'ginger ale'}, {'quantity': '2 ¼', 'unit': 'cups', 'name': 'rum'}, {'quantity': '8', 'unit': 'slices', 'name': 'lemon'}","In a medium-size punchbowl, stir cranberry juice and sugar together until the sugar dissolves. Mix in ginger ale, rum, and lemon and lime slices. Serve over ice.",,https://www.allrecipes.com/thmb/ORn6uy3LJMfzEMSyB4XsMYOUCBk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8821782-16dc6f55071248afb9bf2a8e993e9515.jpg
Hippie Juice,https://www.allrecipes.com/recipe/254505/hippie-juice/,"{'quantity': '1', 'unit': '(1.75 liter) bottle', 'name': 'raspberry lemonade (such as Simply Lemonade®)'}, {'quantity': '1 ½', 'unit': 'cups', 'name': 'watermelon vodka'}, {'quantity': '½', 'unit': 'cup', 'name': 'coconut-flavored rum (such as Malibu®)'}, {'quantity': '½', 'unit': 'cup', 'name': 'triple sec'}","Pour 2 1/2 cups raspberry lemonade out of the bottle into a glass measuring cup.. Pour watermelon vodka, coconut-flavored rum, and triple sec into the bottle; stir to combine. Fill bottle back to the top with raspberry lemonade from the measuring cup. Refrigerate until serving.","calories: 336, fat: 2g, carbs: 37g, protein: 1g, servings: 7",https://www.allrecipes.com/thmb/7fL_Xk14FTLIoGUbEJk2_H4fwz8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6995978-d212db364cf94a318dbf9acfd0ac3edb.jpg
Swedish Glogg,https://www.allrecipes.com/recipe/56628/swedish-glogg/,"{'quantity': '2', 'unit': 'cups', 'name': 'water'}, {'quantity': '12', 'unit': '', 'name': 'cardamom seeds'}, {'quantity': '2', 'unit': '', 'name': 'cinnamon sticks'}, {'quantity': '12', 'unit': '', 'name': 'whole cloves'}, {'quantity': '½', 'unit': '', 'name': 'orange, zested'}, {'quantity': '1', 'unit': 'cup', 'name': 'white sugar'}, {'quantity': '1', 'unit': 'cup', 'name': 'raisins'}, {'quantity': '1', 'unit': 'cup', 'name': 'blanched almonds'}, {'quantity': '4', 'unit': 'cups', 'name': 'Muscatel wine, or orange Muscat'}, {'quantity': '4', 'unit': 'cups', 'name': 'port wine (or Burgundy)'}, {'quantity': '2', 'unit': 'cups', 'name': 'brandy'}","Bring water to a boil in a pot with cardamom, cinnamon, cloves, and orange zest; stir in sugar until dissolved. Remove from heat and allow to steep 8 hours to overnight.. Place raisins and almonds into a large saucepan. Strain sugar water into raisins, then pour in Muscatel, port, and brandy. Place over medium-high heat and cook until hot but not simmering.. Serve warm in a mug with some fruit and almonds in each cup.",,https://www.allrecipes.com/thmb/vFeahPQPtZj92ySzkv4SB34BFIA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1081571-6e836f84613948cea8d8da252679c3a7.jpg
Non-Alcoholic New Year's Eve Punch,https://www.allrecipes.com/recipe/15871/non-alcoholic-new-years-eve-punch/,"{'quantity': '3 ½', 'unit': 'liters', 'name': 'ginger ale'}, {'quantity': '2', 'unit': 'quarts', 'name': 'orange juice'}, {'quantity': '2', 'unit': '', 'name': 'oranges, sliced into rounds'}, {'quantity': '20', 'unit': '', 'name': 'maraschino cherries'}",Combine ginger ale and orange juice in a large punch bowl. Place sliced oranges and arrange the cherries on top of the orange slices.,"calories: 161, fat: 0g, carbs: 39g, protein: 1g, servings: 15",https://www.allrecipes.com/thmb/75_XQUOGmn_zyW032bwvTQnD7RY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/772935-309bd7d7ddab4b8ba0701cacdd67b617.jpg
